"Date","Daily.Max.8.hour.Ozone.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","year","month","day"
2018-05-08,0.06,"ppm",67,"Monroe School","Union",34.97403892,-80.54062183,2018,5,8
2018-05-09,0.062,"ppm",74,"Monroe School","Union",34.97403892,-80.54062183,2018,5,9
2018-05-10,0.058,"ppm",61,"Monroe School","Union",34.97403892,-80.54062183,2018,5,10
2018-05-11,0.067,"ppm",90,"Monroe School","Union",34.97403892,-80.54062183,2018,5,11
2018-05-12,0.063,"ppm",77,"Monroe School","Union",34.97403892,-80.54062183,2018,5,12
2018-05-13,0.06,"ppm",67,"Monroe School","Union",34.97403892,-80.54062183,2018,5,13
2018-05-14,0.055,"ppm",51,"Monroe School","Union",34.97403892,-80.54062183,2018,5,14
2018-05-15,0.025,"ppm",23,"Monroe School","Union",34.97403892,-80.54062183,2018,5,15
2018-05-16,0.034,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,5,16
2018-05-17,0.033,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,5,17
2018-05-18,0.031,"ppm",29,"Monroe School","Union",34.97403892,-80.54062183,2018,5,18
2018-05-19,0.038,"ppm",35,"Monroe School","Union",34.97403892,-80.54062183,2018,5,19
2018-05-20,0.038,"ppm",35,"Monroe School","Union",34.97403892,-80.54062183,2018,5,20
2018-05-21,0.044,"ppm",41,"Monroe School","Union",34.97403892,-80.54062183,2018,5,21
2018-05-22,0.034,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,5,22
2018-05-23,0.039,"ppm",36,"Monroe School","Union",34.97403892,-80.54062183,2018,5,23
2018-05-24,0.041,"ppm",38,"Monroe School","Union",34.97403892,-80.54062183,2018,5,24
2018-05-25,0.029,"ppm",27,"Monroe School","Union",34.97403892,-80.54062183,2018,5,25
2018-05-26,0.032,"ppm",30,"Monroe School","Union",34.97403892,-80.54062183,2018,5,26
2018-05-27,0.027,"ppm",25,"Monroe School","Union",34.97403892,-80.54062183,2018,5,27
2018-05-28,0.022,"ppm",20,"Monroe School","Union",34.97403892,-80.54062183,2018,5,28
2018-05-29,0.027,"ppm",25,"Monroe School","Union",34.97403892,-80.54062183,2018,5,29
2018-05-30,0.031,"ppm",29,"Monroe School","Union",34.97403892,-80.54062183,2018,5,30
2018-05-31,0.038,"ppm",35,"Monroe School","Union",34.97403892,-80.54062183,2018,5,31
2018-06-01,0.05,"ppm",46,"Monroe School","Union",34.97403892,-80.54062183,2018,6,1
2018-06-02,0.045,"ppm",42,"Monroe School","Union",34.97403892,-80.54062183,2018,6,2
2018-06-03,0.056,"ppm",54,"Monroe School","Union",34.97403892,-80.54062183,2018,6,3
2018-06-04,0.071,"ppm",101,"Monroe School","Union",34.97403892,-80.54062183,2018,6,4
2018-06-05,0.066,"ppm",87,"Monroe School","Union",34.97403892,-80.54062183,2018,6,5
2018-06-06,0.071,"ppm",101,"Monroe School","Union",34.97403892,-80.54062183,2018,6,6
2018-06-07,0.06,"ppm",67,"Monroe School","Union",34.97403892,-80.54062183,2018,6,7
2018-06-08,0.061,"ppm",71,"Monroe School","Union",34.97403892,-80.54062183,2018,6,8
2018-06-09,0.051,"ppm",47,"Monroe School","Union",34.97403892,-80.54062183,2018,6,9
2018-06-10,0.054,"ppm",50,"Monroe School","Union",34.97403892,-80.54062183,2018,6,10
2018-06-11,0.062,"ppm",74,"Monroe School","Union",34.97403892,-80.54062183,2018,6,11
2018-06-12,0.033,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,6,12
2018-06-13,0.049,"ppm",45,"Monroe School","Union",34.97403892,-80.54062183,2018,6,13
2018-06-14,0.065,"ppm",84,"Monroe School","Union",34.97403892,-80.54062183,2018,6,14
2018-06-15,0.068,"ppm",93,"Monroe School","Union",34.97403892,-80.54062183,2018,6,15
2018-06-16,0.055,"ppm",51,"Monroe School","Union",34.97403892,-80.54062183,2018,6,16
2018-06-17,0.053,"ppm",49,"Monroe School","Union",34.97403892,-80.54062183,2018,6,17
2018-06-18,0.053,"ppm",49,"Monroe School","Union",34.97403892,-80.54062183,2018,6,18
2018-06-19,0.07,"ppm",100,"Monroe School","Union",34.97403892,-80.54062183,2018,6,19
2018-06-20,0.059,"ppm",64,"Monroe School","Union",34.97403892,-80.54062183,2018,6,20
2018-06-21,0.046,"ppm",43,"Monroe School","Union",34.97403892,-80.54062183,2018,6,21
2018-06-22,0.051,"ppm",47,"Monroe School","Union",34.97403892,-80.54062183,2018,6,22
2018-06-23,0.046,"ppm",43,"Monroe School","Union",34.97403892,-80.54062183,2018,6,23
2018-06-24,0.043,"ppm",40,"Monroe School","Union",34.97403892,-80.54062183,2018,6,24
2018-06-25,0.06,"ppm",67,"Monroe School","Union",34.97403892,-80.54062183,2018,6,25
2018-06-26,0.043,"ppm",40,"Monroe School","Union",34.97403892,-80.54062183,2018,6,26
2018-06-27,0.044,"ppm",41,"Monroe School","Union",34.97403892,-80.54062183,2018,6,27
2018-06-28,0.051,"ppm",47,"Monroe School","Union",34.97403892,-80.54062183,2018,6,28
2018-06-29,0.057,"ppm",58,"Monroe School","Union",34.97403892,-80.54062183,2018,6,29
2018-06-30,0.049,"ppm",45,"Monroe School","Union",34.97403892,-80.54062183,2018,6,30
2018-07-01,0.04,"ppm",37,"Monroe School","Union",34.97403892,-80.54062183,2018,7,1
2018-07-02,0.033,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,7,2
2018-07-03,0.05,"ppm",46,"Monroe School","Union",34.97403892,-80.54062183,2018,7,3
2018-07-04,0.033,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,7,4
2018-07-05,0.035,"ppm",32,"Monroe School","Union",34.97403892,-80.54062183,2018,7,5
2018-07-06,0.042,"ppm",39,"Monroe School","Union",34.97403892,-80.54062183,2018,7,6
2018-07-07,0.036,"ppm",33,"Monroe School","Union",34.97403892,-80.54062183,2018,7,7
2018-07-08,0.05,"ppm",46,"Monroe School","Union",34.97403892,-80.54062183,2018,7,8
2018-07-09,0.069,"ppm",97,"Monroe School","Union",34.97403892,-80.54062183,2018,7,9
2018-07-10,0.067,"ppm",90,"Monroe School","Union",34.97403892,-80.54062183,2018,7,10
2018-07-11,0.077,"ppm",122,"Monroe School","Union",34.97403892,-80.54062183,2018,7,11
2018-07-14,0.055,"ppm",51,"Monroe School","Union",34.97403892,-80.54062183,2018,7,14
2018-07-15,0.053,"ppm",49,"Monroe School","Union",34.97403892,-80.54062183,2018,7,15
2018-07-16,0.047,"ppm",44,"Monroe School","Union",34.97403892,-80.54062183,2018,7,16
2018-07-26,0.056,"ppm",54,"Monroe School","Union",34.97403892,-80.54062183,2018,7,26
2018-07-27,0.057,"ppm",58,"Monroe School","Union",34.97403892,-80.54062183,2018,7,27
2018-07-28,0.057,"ppm",58,"Monroe School","Union",34.97403892,-80.54062183,2018,7,28
2018-07-29,0.047,"ppm",44,"Monroe School","Union",34.97403892,-80.54062183,2018,7,29
2018-07-30,0.041,"ppm",38,"Monroe School","Union",34.97403892,-80.54062183,2018,7,30
2018-07-31,0.03,"ppm",28,"Monroe School","Union",34.97403892,-80.54062183,2018,7,31
2018-08-01,0.031,"ppm",29,"Monroe School","Union",34.97403892,-80.54062183,2018,8,1
2018-08-02,0.028,"ppm",26,"Monroe School","Union",34.97403892,-80.54062183,2018,8,2
2018-08-03,0.025,"ppm",23,"Monroe School","Union",34.97403892,-80.54062183,2018,8,3
2018-08-04,0.038,"ppm",35,"Monroe School","Union",34.97403892,-80.54062183,2018,8,4
2018-08-05,0.035,"ppm",32,"Monroe School","Union",34.97403892,-80.54062183,2018,8,5
2018-08-06,0.041,"ppm",38,"Monroe School","Union",34.97403892,-80.54062183,2018,8,6
2018-08-07,0.047,"ppm",44,"Monroe School","Union",34.97403892,-80.54062183,2018,8,7
2018-08-08,0.04,"ppm",37,"Monroe School","Union",34.97403892,-80.54062183,2018,8,8
2018-08-09,0.058,"ppm",61,"Monroe School","Union",34.97403892,-80.54062183,2018,8,9
2018-08-10,0.053,"ppm",49,"Monroe School","Union",34.97403892,-80.54062183,2018,8,10
2018-08-11,0.047,"ppm",44,"Monroe School","Union",34.97403892,-80.54062183,2018,8,11
2018-08-12,0.044,"ppm",41,"Monroe School","Union",34.97403892,-80.54062183,2018,8,12
2018-08-13,0.048,"ppm",44,"Monroe School","Union",34.97403892,-80.54062183,2018,8,13
2018-08-14,0.05,"ppm",46,"Monroe School","Union",34.97403892,-80.54062183,2018,8,14
2018-08-15,0.052,"ppm",48,"Monroe School","Union",34.97403892,-80.54062183,2018,8,15
2018-08-16,0.05,"ppm",46,"Monroe School","Union",34.97403892,-80.54062183,2018,8,16
2018-08-17,0.028,"ppm",26,"Monroe School","Union",34.97403892,-80.54062183,2018,8,17
2018-08-18,0.033,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,8,18
2018-08-19,0.035,"ppm",32,"Monroe School","Union",34.97403892,-80.54062183,2018,8,19
2018-08-20,0.033,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,8,20
2018-08-21,0.031,"ppm",29,"Monroe School","Union",34.97403892,-80.54062183,2018,8,21
2018-08-22,0.046,"ppm",43,"Monroe School","Union",34.97403892,-80.54062183,2018,8,22
2018-08-23,0.052,"ppm",48,"Monroe School","Union",34.97403892,-80.54062183,2018,8,23
2018-08-24,0.047,"ppm",44,"Monroe School","Union",34.97403892,-80.54062183,2018,8,24
2018-08-25,0.052,"ppm",48,"Monroe School","Union",34.97403892,-80.54062183,2018,8,25
2018-08-26,0.055,"ppm",51,"Monroe School","Union",34.97403892,-80.54062183,2018,8,26
2018-08-27,0.052,"ppm",48,"Monroe School","Union",34.97403892,-80.54062183,2018,8,27
2018-08-28,0.049,"ppm",45,"Monroe School","Union",34.97403892,-80.54062183,2018,8,28
2018-08-29,0.046,"ppm",43,"Monroe School","Union",34.97403892,-80.54062183,2018,8,29
2018-08-30,0.044,"ppm",41,"Monroe School","Union",34.97403892,-80.54062183,2018,8,30
2018-08-31,0.048,"ppm",44,"Monroe School","Union",34.97403892,-80.54062183,2018,8,31
2018-09-01,0.035,"ppm",32,"Monroe School","Union",34.97403892,-80.54062183,2018,9,1
2018-09-02,0.027,"ppm",25,"Monroe School","Union",34.97403892,-80.54062183,2018,9,2
2018-09-03,0.029,"ppm",27,"Monroe School","Union",34.97403892,-80.54062183,2018,9,3
2018-09-04,0.039,"ppm",36,"Monroe School","Union",34.97403892,-80.54062183,2018,9,4
2018-09-06,0.038,"ppm",35,"Monroe School","Union",34.97403892,-80.54062183,2018,9,6
2018-09-07,0.044,"ppm",41,"Monroe School","Union",34.97403892,-80.54062183,2018,9,7
2018-09-08,0.042,"ppm",39,"Monroe School","Union",34.97403892,-80.54062183,2018,9,8
2018-09-09,0.031,"ppm",29,"Monroe School","Union",34.97403892,-80.54062183,2018,9,9
2018-09-10,0.027,"ppm",25,"Monroe School","Union",34.97403892,-80.54062183,2018,9,10
2018-09-21,0.046,"ppm",43,"Monroe School","Union",34.97403892,-80.54062183,2018,9,21
2018-09-22,0.048,"ppm",44,"Monroe School","Union",34.97403892,-80.54062183,2018,9,22
2018-09-23,0.043,"ppm",40,"Monroe School","Union",34.97403892,-80.54062183,2018,9,23
2018-09-24,0.024,"ppm",22,"Monroe School","Union",34.97403892,-80.54062183,2018,9,24
2018-09-26,0.032,"ppm",30,"Monroe School","Union",34.97403892,-80.54062183,2018,9,26
2018-09-27,0.032,"ppm",30,"Monroe School","Union",34.97403892,-80.54062183,2018,9,27
2018-09-28,0.024,"ppm",22,"Monroe School","Union",34.97403892,-80.54062183,2018,9,28
2018-09-29,0.034,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,9,29
2018-09-30,0.04,"ppm",37,"Monroe School","Union",34.97403892,-80.54062183,2018,9,30
2018-10-01,0.046,"ppm",43,"Monroe School","Union",34.97403892,-80.54062183,2018,10,1
2018-10-02,0.049,"ppm",45,"Monroe School","Union",34.97403892,-80.54062183,2018,10,2
2018-10-03,0.049,"ppm",45,"Monroe School","Union",34.97403892,-80.54062183,2018,10,3
2018-10-04,0.056,"ppm",54,"Monroe School","Union",34.97403892,-80.54062183,2018,10,4
2018-10-05,0.057,"ppm",58,"Monroe School","Union",34.97403892,-80.54062183,2018,10,5
2018-10-06,0.04,"ppm",37,"Monroe School","Union",34.97403892,-80.54062183,2018,10,6
2018-10-07,0.04,"ppm",37,"Monroe School","Union",34.97403892,-80.54062183,2018,10,7
2018-10-08,0.033,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,10,8
2018-10-09,0.031,"ppm",29,"Monroe School","Union",34.97403892,-80.54062183,2018,10,9
2018-10-18,0.043,"ppm",40,"Monroe School","Union",34.97403892,-80.54062183,2018,10,18
2018-10-19,0.044,"ppm",41,"Monroe School","Union",34.97403892,-80.54062183,2018,10,19
2018-10-20,0.032,"ppm",30,"Monroe School","Union",34.97403892,-80.54062183,2018,10,20
2018-10-23,0.042,"ppm",39,"Monroe School","Union",34.97403892,-80.54062183,2018,10,23
2018-10-24,0.043,"ppm",40,"Monroe School","Union",34.97403892,-80.54062183,2018,10,24
2018-10-25,0.028,"ppm",26,"Monroe School","Union",34.97403892,-80.54062183,2018,10,25
2018-10-26,0.029,"ppm",27,"Monroe School","Union",34.97403892,-80.54062183,2018,10,26
2018-10-27,0.023,"ppm",21,"Monroe School","Union",34.97403892,-80.54062183,2018,10,27
2018-10-28,0.039,"ppm",36,"Monroe School","Union",34.97403892,-80.54062183,2018,10,28
2018-10-29,0.04,"ppm",37,"Monroe School","Union",34.97403892,-80.54062183,2018,10,29
2018-10-30,0.04,"ppm",37,"Monroe School","Union",34.97403892,-80.54062183,2018,10,30
2018-10-31,0.046,"ppm",43,"Monroe School","Union",34.97403892,-80.54062183,2018,10,31
2018-11-01,0.038,"ppm",35,"Monroe School","Union",34.97403892,-80.54062183,2018,11,1
2018-11-02,0.026,"ppm",24,"Monroe School","Union",34.97403892,-80.54062183,2018,11,2
2018-11-03,0.038,"ppm",35,"Monroe School","Union",34.97403892,-80.54062183,2018,11,3
2018-11-04,0.032,"ppm",30,"Monroe School","Union",34.97403892,-80.54062183,2018,11,4
2018-11-05,0.017,"ppm",16,"Monroe School","Union",34.97403892,-80.54062183,2018,11,5
2018-11-06,0.029,"ppm",27,"Monroe School","Union",34.97403892,-80.54062183,2018,11,6
2018-11-07,0.037,"ppm",34,"Monroe School","Union",34.97403892,-80.54062183,2018,11,7
2018-11-08,0.036,"ppm",33,"Monroe School","Union",34.97403892,-80.54062183,2018,11,8
2018-11-09,0.023,"ppm",21,"Monroe School","Union",34.97403892,-80.54062183,2018,11,9
2018-11-10,0.036,"ppm",33,"Monroe School","Union",34.97403892,-80.54062183,2018,11,10
2018-11-11,0.035,"ppm",32,"Monroe School","Union",34.97403892,-80.54062183,2018,11,11
2018-11-12,0.022,"ppm",20,"Monroe School","Union",34.97403892,-80.54062183,2018,11,12
2018-11-13,0.02,"ppm",19,"Monroe School","Union",34.97403892,-80.54062183,2018,11,13
2018-11-14,0.023,"ppm",21,"Monroe School","Union",34.97403892,-80.54062183,2018,11,14
2018-11-15,0.023,"ppm",21,"Monroe School","Union",34.97403892,-80.54062183,2018,11,15
2018-11-16,0.029,"ppm",27,"Monroe School","Union",34.97403892,-80.54062183,2018,11,16
2018-11-17,0.036,"ppm",33,"Monroe School","Union",34.97403892,-80.54062183,2018,11,17
2018-11-18,0.035,"ppm",32,"Monroe School","Union",34.97403892,-80.54062183,2018,11,18
2018-11-19,0.038,"ppm",35,"Monroe School","Union",34.97403892,-80.54062183,2018,11,19
2018-11-20,0.035,"ppm",32,"Monroe School","Union",34.97403892,-80.54062183,2018,11,20
2018-11-21,0.032,"ppm",30,"Monroe School","Union",34.97403892,-80.54062183,2018,11,21
2018-11-22,0.032,"ppm",30,"Monroe School","Union",34.97403892,-80.54062183,2018,11,22
2018-11-23,0.034,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,11,23
2018-11-24,0.023,"ppm",21,"Monroe School","Union",34.97403892,-80.54062183,2018,11,24
2018-11-25,0.024,"ppm",22,"Monroe School","Union",34.97403892,-80.54062183,2018,11,25
2018-11-26,0.026,"ppm",24,"Monroe School","Union",34.97403892,-80.54062183,2018,11,26
2018-11-27,0.026,"ppm",24,"Monroe School","Union",34.97403892,-80.54062183,2018,11,27
2018-11-28,0.032,"ppm",30,"Monroe School","Union",34.97403892,-80.54062183,2018,11,28
2018-11-29,0.033,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,11,29
2018-11-30,0.033,"ppm",31,"Monroe School","Union",34.97403892,-80.54062183,2018,11,30
2018-12-01,0.031,"ppm",29,"Monroe School","Union",34.97403892,-80.54062183,2018,12,1
2018-12-02,0.026,"ppm",24,"Monroe School","Union",34.97403892,-80.54062183,2018,12,2
2018-12-03,0.036,"ppm",33,"Monroe School","Union",34.97403892,-80.54062183,2018,12,3
2018-12-04,0.023,"ppm",21,"Monroe School","Union",34.97403892,-80.54062183,2018,12,4
2018-12-05,0.027,"ppm",25,"Monroe School","Union",34.97403892,-80.54062183,2018,12,5
2018-12-06,0.027,"ppm",25,"Monroe School","Union",34.97403892,-80.54062183,2018,12,6
2018-12-07,0.026,"ppm",24,"Monroe School","Union",34.97403892,-80.54062183,2018,12,7
2018-12-08,0.024,"ppm",22,"Monroe School","Union",34.97403892,-80.54062183,2018,12,8
2018-12-09,0.03,"ppm",28,"Monroe School","Union",34.97403892,-80.54062183,2018,12,9
2018-01-01,0.037,"ppm",34,"Millbrook School","Wake",35.856111,-78.574167,2018,1,1
2018-01-02,0.034,"ppm",31,"Millbrook School","Wake",35.856111,-78.574167,2018,1,2
2018-01-03,0.032,"ppm",30,"Millbrook School","Wake",35.856111,-78.574167,2018,1,3
2018-01-04,0.035,"ppm",32,"Millbrook School","Wake",35.856111,-78.574167,2018,1,4
2018-01-05,0.036,"ppm",33,"Millbrook School","Wake",35.856111,-78.574167,2018,1,5
2018-01-06,0.036,"ppm",33,"Millbrook School","Wake",35.856111,-78.574167,2018,1,6
2018-01-07,0.037,"ppm",34,"Millbrook School","Wake",35.856111,-78.574167,2018,1,7
2018-01-08,0.029,"ppm",27,"Millbrook School","Wake",35.856111,-78.574167,2018,1,8
2018-01-09,0.032,"ppm",30,"Millbrook School","Wake",35.856111,-78.574167,2018,1,9
2018-01-10,0.036,"ppm",33,"Millbrook School","Wake",35.856111,-78.574167,2018,1,10
2018-01-11,0.028,"ppm",26,"Millbrook School","Wake",35.856111,-78.574167,2018,1,11
2018-01-12,0.038,"ppm",35,"Millbrook School","Wake",35.856111,-78.574167,2018,1,12
2018-01-13,0.035,"ppm",32,"Millbrook School","Wake",35.856111,-78.574167,2018,1,13
2018-01-14,0.039,"ppm",36,"Millbrook School","Wake",35.856111,-78.574167,2018,1,14
2018-01-15,0.035,"ppm",32,"Millbrook School","Wake",35.856111,-78.574167,2018,1,15
2018-01-16,0.026,"ppm",24,"Millbrook School","Wake",35.856111,-78.574167,2018,1,16
2018-01-17,0.031,"ppm",29,"Millbrook School","Wake",35.856111,-78.574167,2018,1,17
2018-01-18,0.038,"ppm",35,"Millbrook School","Wake",35.856111,-78.574167,2018,1,18
2018-01-19,0.035,"ppm",32,"Millbrook School","Wake",35.856111,-78.574167,2018,1,19
2018-01-20,0.038,"ppm",35,"Millbrook School","Wake",35.856111,-78.574167,2018,1,20
2018-01-21,0.037,"ppm",34,"Millbrook School","Wake",35.856111,-78.574167,2018,1,21
2018-01-22,0.035,"ppm",32,"Millbrook School","Wake",35.856111,-78.574167,2018,1,22
2018-01-23,0.04,"ppm",37,"Millbrook School","Wake",35.856111,-78.574167,2018,1,23
2018-01-24,0.049,"ppm",45,"Millbrook School","Wake",35.856111,-78.574167,2018,1,24
2018-01-25,0.034,"ppm",31,"Millbrook School","Wake",35.856111,-78.574167,2018,1,25
2018-01-26,0.03,"ppm",28,"Millbrook School","Wake",35.856111,-78.574167,2018,1,26
2018-01-27,0.04,"ppm",37,"Millbrook School","Wake",35.856111,-78.574167,2018,1,27
2018-01-28,0.032,"ppm",30,"Millbrook School","Wake",35.856111,-78.574167,2018,1,28
2018-01-29,0.027,"ppm",25,"Millbrook School","Wake",35.856111,-78.574167,2018,1,29
2018-01-30,0.037,"ppm",34,"Millbrook School","Wake",35.856111,-78.574167,2018,1,30
2018-01-31,0.034,"ppm",31,"Millbrook School","Wake",35.856111,-78.574167,2018,1,31
2018-02-01,0.041,"ppm",38,"Millbrook School","Wake",35.856111,-78.574167,2018,2,1
2018-02-02,0.037,"ppm",34,"Millbrook School","Wake",35.856111,-78.574167,2018,2,2
2018-02-03,0.034,"ppm",31,"Millbrook School","Wake",35.856111,-78.574167,2018,2,3
2018-02-04,0.033,"ppm",31,"Millbrook School","Wake",35.856111,-78.574167,2018,2,4
2018-02-05,0.031,"ppm",29,"Millbrook School","Wake",35.856111,-78.574167,2018,2,5
2018-02-06,0.035,"ppm",32,"Millbrook School","Wake",35.856111,-78.574167,2018,2,6
2018-02-07,0.035,"ppm",32,"Millbrook School","Wake",35.856111,-78.574167,2018,2,7
2018-02-08,0.03,"ppm",28,"Millbrook School","Wake",35.856111,-78.574167,2018,2,8
2018-02-09,0.039,"ppm",36,"Millbrook School","Wake",35.856111,-78.574167,2018,2,9
2018-02-10,0.022,"ppm",20,"Millbrook School","Wake",35.856111,-78.574167,2018,2,10
2018-02-11,0.025,"ppm",23,"Millbrook School","Wake",35.856111,-78.574167,2018,2,11
2018-02-12,0.03,"ppm",28,"Millbrook School","Wake",35.856111,-78.574167,2018,2,12
2018-02-13,0.033,"ppm",31,"Millbrook School","Wake",35.856111,-78.574167,2018,2,13
2018-02-14,0.026,"ppm",24,"Millbrook School","Wake",35.856111,-78.574167,2018,2,14
2018-02-15,0.026,"ppm",24,"Millbrook School","Wake",35.856111,-78.574167,2018,2,15
2018-02-16,0.035,"ppm",32,"Millbrook School","Wake",35.856111,-78.574167,2018,2,16
2018-02-17,0.03,"ppm",28,"Millbrook School","Wake",35.856111,-78.574167,2018,2,17
2018-02-18,0.038,"ppm",35,"Millbrook School","Wake",35.856111,-78.574167,2018,2,18
2018-02-19,0.025,"ppm",23,"Millbrook School","Wake",35.856111,-78.574167,2018,2,19
2018-02-20,0.018,"ppm",17,"Millbrook School","Wake",35.856111,-78.574167,2018,2,20
2018-02-21,0.017,"ppm",16,"Millbrook School","Wake",35.856111,-78.574167,2018,2,21
2018-02-22,0.022,"ppm",20,"Millbrook School","Wake",35.856111,-78.574167,2018,2,22
2018-02-23,0.021,"ppm",19,"Millbrook School","Wake",35.856111,-78.574167,2018,2,23
2018-02-24,0.031,"ppm",29,"Millbrook School","Wake",35.856111,-78.574167,2018,2,24
2018-02-25,0.033,"ppm",31,"Millbrook School","Wake",35.856111,-78.574167,2018,2,25
2018-02-26,0.032,"ppm",30,"Millbrook School","Wake",35.856111,-78.574167,2018,2,26
2018-02-27,0.046,"ppm",43,"Millbrook School","Wake",35.856111,-78.574167,2018,2,27
2018-02-28,0.032,"ppm",30,"Millbrook School","Wake",35.856111,-78.574167,2018,2,28
2018-03-01,0.038,"ppm",35,"Millbrook School","Wake",35.856111,-78.574167,2018,3,1
2018-03-02,0.046,"ppm",43,"Millbrook School","Wake",35.856111,-78.574167,2018,3,2
2018-03-03,0.046,"ppm",43,"Millbrook School","Wake",35.856111,-78.574167,2018,3,3
2018-03-04,0.046,"ppm",43,"Millbrook School","Wake",35.856111,-78.574167,2018,3,4
2018-03-05,0.047,"ppm",44,"Millbrook School","Wake",35.856111,-78.574167,2018,3,5
2018-03-06,0.029,"ppm",27,"Millbrook School","Wake",35.856111,-78.574167,2018,3,6
2018-03-07,0.037,"ppm",34,"Millbrook School","Wake",35.856111,-78.574167,2018,3,7
2018-03-08,0.041,"ppm",38,"Millbrook School","Wake",35.856111,-78.574167,2018,3,8
2018-03-09,0.044,"ppm",41,"Millbrook School","Wake",35.856111,-78.574167,2018,3,9
2018-03-10,0.042,"ppm",39,"Millbrook School","Wake",35.856111,-78.574167,2018,3,10
2018-03-11,0.034,"ppm",31,"Millbrook School","Wake",35.856111,-78.574167,2018,3,11
2018-03-12,0.038,"ppm",35,"Millbrook School","Wake",35.856111,-78.574167,2018,3,12
2018-03-13,0.047,"ppm",44,"Millbrook School","Wake",35.856111,-78.574167,2018,3,13
2018-03-14,0.046,"ppm",43,"Millbrook School","Wake",35.856111,-78.574167,2018,3,14
2018-03-15,0.053,"ppm",49,"Millbrook School","Wake",35.856111,-78.574167,2018,3,15
2018-03-16,0.054,"ppm",50,"Millbrook School","Wake",35.856111,-78.574167,2018,3,16
2018-03-17,0.047,"ppm",44,"Millbrook School","Wake",35.856111,-78.574167,2018,3,17
2018-03-18,0.048,"ppm",44,"Millbrook School","Wake",35.856111,-78.574167,2018,3,18
